onset	duration	sample	value
1.2630000000	n/a	1263	192
1.2910000000	n/a	1291	200
6.3580000000	n/a	6358	146
6.5580000000	n/a	6558	231
7.0540000000	n/a	7054	998
7.5740000000	n/a	7574	208
8.1580000000	n/a	8158	186
8.3580000000	n/a	8358	199
9.0700000000	n/a	9070	998
9.3740000000	n/a	9374	208
9.9410000000	n/a	9941	146
10.1410000000	n/a	10141	215
10.7100000000	n/a	10710	998
11.1580000000	n/a	11158	208
11.7240000000	n/a	11724	206
11.9240000000	n/a	11924	184
12.6220000000	n/a	12622	998
12.9410000000	n/a	12941	208
13.5080000000	n/a	13508	146
13.7080000000	n/a	13708	215
14.2700000000	n/a	14270	998
14.7240000000	n/a	14724	208
15.3080000000	n/a	15308	236
15.5080000000	n/a	15508	207
16.2380000000	n/a	16238	999
16.5240000000	n/a	16524	208
17.0910000000	n/a	17091	186
17.2910000000	n/a	17291	135
18.2700000000	n/a	18270	998
18.3080000000	n/a	18308	208
18.8910000000	n/a	18891	142
19.0910000000	n/a	19091	145
19.6860000000	n/a	19686	998
20.1080000000	n/a	20108	208
20.6740000000	n/a	20674	236
20.8740000000	n/a	20874	175
21.4220000000	n/a	21422	998
21.8910000000	n/a	21891	208
22.4570000000	n/a	22457	146
22.6570000000	n/a	22657	231
23.0620000000	n/a	23062	998
23.6740000000	n/a	23674	208
24.2570000000	n/a	24257	206
24.4570000000	n/a	24457	132
24.9660000000	n/a	24966	998
25.4740000000	n/a	25474	208
26.0410000000	n/a	26041	186
26.2410000000	n/a	26241	135
26.8860000000	n/a	26886	998
27.2570000000	n/a	27257	208
27.8240000000	n/a	27824	186
28.0240000000	n/a	28024	167
28.6620000000	n/a	28662	998
29.0410000000	n/a	29041	208
29.6240000000	n/a	29624	142
29.8240000000	n/a	29824	176
30.2620000000	n/a	30262	998
30.8410000000	n/a	30841	208
31.4240000000	n/a	31424	206
31.6240000000	n/a	31624	132
32.1660000000	n/a	32166	998
32.6410000000	n/a	32641	208
33.2070000000	n/a	33207	146
33.4070000000	n/a	33407	215
34.1340000000	n/a	34134	998
34.4240000000	n/a	34424	208
35.0080000000	n/a	35008	236
35.2080000000	n/a	35208	239
35.6950000000	n/a	35695	998
36.2250000000	n/a	36225	208
36.8080000000	n/a	36808	186
37.0080000000	n/a	37008	135
37.5190000000	n/a	37519	998
38.0250000000	n/a	38025	208
38.5920000000	n/a	38592	186
38.7920000000	n/a	38792	199
39.3910000000	n/a	39391	998
39.8080000000	n/a	39808	208
40.3920000000	n/a	40392	206
40.5920000000	n/a	40592	216
41.2310000000	n/a	41231	998
41.6080000000	n/a	41608	208
42.1910000000	n/a	42191	146
42.3910000000	n/a	42391	183
42.8390000000	n/a	42839	998
43.4080000000	n/a	43408	208
43.9750000000	n/a	43975	236
44.1750000000	n/a	44175	207
44.6470000000	n/a	44647	998
45.1910000000	n/a	45191	208
45.7750000000	n/a	45775	186
45.9750000000	n/a	45975	251
46.3830000000	n/a	46383	998
46.9910000000	n/a	46991	208
47.5580000000	n/a	47558	146
47.7580000000	n/a	47758	215
48.3110000000	n/a	48311	998
48.7750000000	n/a	48775	208
49.3580000000	n/a	49358	210
49.5580000000	n/a	49558	209
50.3350000000	n/a	50335	998
50.5750000000	n/a	50575	208
51.1580000000	n/a	51158	206
51.3580000000	n/a	51358	248
51.9190000000	n/a	51919	998
52.3750000000	n/a	52375	208
52.9580000000	n/a	52958	210
53.1580000000	n/a	53158	255
53.6470000000	n/a	53647	998
54.1750000000	n/a	54175	208
54.7410000000	n/a	54741	206
54.9410000000	n/a	54941	216
55.5590000000	n/a	55559	998
55.9580000000	n/a	55958	208
56.5410000000	n/a	56541	186
56.7410000000	n/a	56741	199
57.2390000000	n/a	57239	998
57.7580000000	n/a	57758	208
58.3410000000	n/a	58341	206
58.5410000000	n/a	58541	248
59.1910000000	n/a	59191	998
59.5580000000	n/a	59558	208
60.1240000000	n/a	60124	186
60.3240000000	n/a	60324	167
60.8550000000	n/a	60855	998
61.3410000000	n/a	61341	208
61.9240000000	n/a	61924	142
62.1240000000	n/a	62124	145
62.6700000000	n/a	62670	998
63.1410000000	n/a	63141	208
63.7080000000	n/a	63708	142
63.9080000000	n/a	63908	300
64.3820000000	n/a	64382	999
64.9240000000	n/a	64924	208
65.5080000000	n/a	65508	206
65.7080000000	n/a	65708	216
66.4860000000	n/a	66486	998
66.7240000000	n/a	66724	208
67.2910000000	n/a	67291	206
67.4910000000	n/a	67491	184
68.0620000000	n/a	68062	998
68.5080000000	n/a	68508	208
69.0740000000	n/a	69074	206
69.2740000000	n/a	69274	184
69.8700000000	n/a	69870	998
70.2910000000	n/a	70291	208
70.8580000000	n/a	70858	210
71.0580000000	n/a	71058	209
71.6860000000	n/a	71686	998
72.0740000000	n/a	72074	208
72.6580000000	n/a	72658	142
72.8580000000	n/a	72858	300
73.4150000000	n/a	73415	998
73.8750000000	n/a	73875	208
74.4590000000	n/a	74459	142
74.6590000000	n/a	74659	300
75.1430000000	n/a	75143	998
75.6750000000	n/a	75675	208
76.2590000000	n/a	76259	210
76.4590000000	n/a	76459	255
76.8630000000	n/a	76863	998
77.4750000000	n/a	77475	208
78.0420000000	n/a	78042	210
78.2420000000	n/a	78242	191
78.7190000000	n/a	78719	998
79.2580000000	n/a	79258	208
79.8420000000	n/a	79842	186
80.0420000000	n/a	80042	251
80.7030000000	n/a	80703	998
81.0580000000	n/a	81058	208
81.6420000000	n/a	81642	146
81.8420000000	n/a	81842	151
82.3270000000	n/a	82327	998
82.8580000000	n/a	82858	208
83.4250000000	n/a	83425	146
83.6250000000	n/a	83625	215
84.0950000000	n/a	84095	998
84.6420000000	n/a	84642	208
85.2080000000	n/a	85208	236
85.4080000000	n/a	85408	175
85.9110000000	n/a	85911	998
86.4250000000	n/a	86425	208
87.0080000000	n/a	87008	206
87.2080000000	n/a	87208	184
87.7510000000	n/a	87751	998
88.2250000000	n/a	88225	208
88.8080000000	n/a	88808	186
89.0080000000	n/a	89008	135
89.5030000000	n/a	89503	998
90.0250000000	n/a	90025	208
90.6080000000	n/a	90608	206
90.8080000000	n/a	90808	184
91.2870000000	n/a	91287	998
91.8250000000	n/a	91825	208
92.4080000000	n/a	92408	206
92.6080000000	n/a	92608	132
93.0710000000	n/a	93071	998
93.6250000000	n/a	93625	208
94.2080000000	n/a	94208	236
94.4080000000	n/a	94408	175
94.9190000000	n/a	94919	998
95.4250000000	n/a	95425	208
96.0080000000	n/a	96008	206
96.2080000000	n/a	96208	216
96.7910000000	n/a	96791	998
97.2250000000	n/a	97225	208
97.8080000000	n/a	97808	186
98.0080000000	n/a	98008	135
98.5190000000	n/a	98519	998
99.0250000000	n/a	99025	208
99.5910000000	n/a	99591	186
99.7910000000	n/a	99791	199
100.4470000000	n/a	100447	998
100.8080000000	n/a	100808	208
101.3910000000	n/a	101391	210
101.5910000000	n/a	101591	209
102.1670000000	n/a	102167	998
102.6080000000	n/a	102608	208
